design,body_mm,nose_mm,nose_shape,motor,fin_count,span_mm,variant,variant_size,wind_m_s,wind_heading_deg,launch_mass_g,loaded_cg_mm,added_mass_g,collar_mass_g,status,warnings,apogee_m,guide_m_s,stability_cal,deployment_m_s,descent_m_s,drift_m
b500-n50-conical-E12-3f-s53p6538-guard-2,500,50,conical,E12-6,3,53.65384615384615,guard,2,4,90,235.20257054743996,328.9337967129744,0.54464,27.0,completed,[],310.91807545521635,13.11249013415823,1.4970497281323512,7.616266877049891,4.90853840389293,174.26690732597376
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-1,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,1,0,0,235.18025054743993,328.95656785268613,0.52232,27.0,completed,[],322.4023401057089,13.121018770108607,1.613940937608871,1.542599819860208,4.908375428845244,0.19097879228466413
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-1,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,1,4,0,235.18025054743993,328.95656785268613,0.52232,27.0,completed,[],311.0628987578713,13.11397552060691,1.4965700576017096,7.636422224545727,4.908375096091857,174.21249868135527
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-1,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,1,4,90,235.18025054743993,328.95656785268613,0.52232,27.0,completed,[],311.0647513668898,13.11397596914256,1.496570437366156,7.611583326730945,4.908263494737127,174.3874368897825
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-2,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,2,0,0,235.20257054743996,328.9337967129744,0.54464,27.0,completed,[],322.37678237543076,13.119553181642093,1.604797777956309,1.5293996984136768,4.908650334741859,0.1910958630163762
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-2,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,2,4,0,235.20257054743996,328.9337967129744,0.54464,27.0,completed,[],311.0338353924535,13.11251216210631,1.497050418568242,7.638861800136695,4.908650002694675,174.16032724894615
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-2,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,2,4,90,235.20257054743996,328.9337967129744,0.54464,27.0,completed,[],311.0362400316826,13.11251261059774,1.4970507982660939,7.613834186042224,4.908538394861698,174.33745417296043
b500-n40-ogive-D12-3f-s53p6538-guard-1,500,40,ogive,D12-5,3,53.65384615384615,guard,1,0,0,220.90839238268242,305.65655865179957,0.52232,27.0,completed,[],187.5407456938904,12.851473525697168,2.461426205148961,0.7966991217610806,4.9148761607447815,0.09256666579681828
b500-n40-ogive-D12-3f-s53p6538-guard-1,500,40,ogive,D12-5,3,53.65384615384615,guard,1,4,0,220.90839238268242,305.65655865179957,0.52232,27.0,completed,[],180.11635090267092,12.84526563757071,1.7761217220979832,6.695942571646623,4.914875963167775,97.46689369889185
b500-n40-ogive-D12-3f-s53p6538-guard-1,500,40,ogive,D12-5,3,53.65384615384615,guard,1,4,90,220.90839238268242,305.65655865179957,0.52232,27.0,completed,[],180.10952639263496,12.845266132534235,1.7780847915956959,6.6809850730159335,4.914764059287139,97.53144832893399
b500-n40-ogive-D12-3f-s53p6538-guard-2,500,40,ogive,D12-5,3,53.65384615384615,guard,2,0,0,220.9307123826824,305.6336601858754,0.54464,27.0,completed,[],187.48139475546412,12.849927021357438,2.396135706153292,0.8065260462064188,4.9151507031464226,0.09274367398542242
b500-n40-ogive-D12-3f-s53p6538-guard-2,500,40,ogive,D12-5,3,53.65384615384615,guard,2,4,0,220.9307123826824,305.6336601858754,0.54464,27.0,completed,[],180.06430176302268,12.843717122484891,1.7709090384179809,6.691982244044991,4.915150505465272,97.455138280396
b500-n40-ogive-D12-3f-s53p6538-guard-2,500,40,ogive,D12-5,3,53.65384615384615,guard,2,4,90,220.9307123826824,305.6336601858754,0.54464,27.0,completed,[],180.05058697731468,12.843717589133666,1.7785603031136494,6.682862774243949,4.915038595190343,97.4776061421394
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-1,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,1,0,0,220.90839238268242,305.65655865179957,0.52232,27.0,completed,[],187.56237417671025,12.851480089339935,2.4872945049684874,0.7922565082407392,4.914876159450678,0.0926307721317815
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-1,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,1,4,0,220.90839238268242,305.65655865179957,0.52232,27.0,completed,[],180.13495144179356,12.845274866260839,1.7780848365229949,6.6976978717845705,4.914875961962561,97.46649676071563
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-1,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,1,4,90,220.90839238268242,305.65655865179957,0.52232,27.0,completed,[],180.13030660573895,12.84527537096366,1.778085242956106,6.681029133879502,4.914764058102005,97.54330239023882
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-2,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,2,0,0,220.9307123826824,305.6336601858754,0.54464,27.0,completed,[],187.53669309446838,12.849943613622825,2.470966040689625,0.7951666457285941,4.91515070013148,0.09260741947421161
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-2,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,2,4,0,220.9307123826824,305.6336601858754,0.54464,27.0,completed,[],180.1084155230737,12.843740529518042,1.7785610423513816,6.699591095470754,4.915150502673324,97.43127000673483
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-2,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,2,4,90,220.9307123826824,305.6336601858754,0.54464,27.0,completed,[],180.10373954611245,12.84374103416793,1.7785614487073416,6.682951273601011,4.9150385924095765,97.50797048106335
b500-n40-ogive-E12-3f-s53p6538-guard-1,500,40,ogive,E12-6,3,53.65384615384615,guard,1,0,0,237.20839238268243,316.3983712343197,0.52232,27.0,completed,[],341.21240693643813,12.991367133119805,2.568465597323047,1.4528300379480472,4.933292340828634,0.214394888741538
b500-n40-ogive-E12-3f-s53p6538-guard-1,500,40,ogive,E12-6,3,53.65384615384615,guard,1,4,0,237.20839238268243,316.3983712343197,0.52232,27.0,completed,[],328.89082572111886,12.985564071266976,1.5177286028311072,7.9793093178448204,4.93329196707972,181.99871676654124
b500-n40-ogive-E12-3f-s53p6538-guard-1,500,40,ogive,E12-6,3,53.65384615384615,guard,1,4,90,237.20839238268243,316.3983712343197,0.52232,27.0,completed,[],328.8861266130417,12.985564508559847,1.5196990060018665,7.951277175773015,4.933179815268709,182.16179468784853
b500-n40-ogive-E12-3f-s53p6538-guard-2,500,40,ogive,E12-6,3,53.65384615384615,guard,2,0,0,237.2307123826824,316.3760354600318,0.54464,27.0,completed,[],341.0947874629625,12.989916517725343,2.5690050639866056,1.4386138697727229,4.933565861937907,0.214158604283774
b500-n40-ogive-E12-3f-s53p6538-guard-2,500,40,ogive,E12-6,3,53.65384615384615,guard,2,4,0,237.2307123826824,316.3760354600318,0.54464,27.0,completed,[],328.79137318132547,12.984111408030364,1.5124881570241406,7.969992816368178,4.933565490164222,181.98540147430262
b500-n40-ogive-E12-3f-s53p6538-guard-2,500,40,ogive,E12-6,3,53.65384615384615,guard,2,4,90,237.2307123826824,316.3760354600318,0.54464,27.0,completed,[],328.76928984518685,12.984111822379177,1.5201681082556082,7.949839021299727,4.933453332290116,182.0614436357747
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-1,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,1,0,0,237.20839238268243,316.3983712343197,0.52232,27.0,completed,[],341.26884805541727,12.991373256551546,2.56846559786139,1.4610147730629672,4.933292336438186,0.21440693121033086
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-1,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,1,4,0,237.20839238268243,316.3983712343197,0.52232,27.0,completed,[],328.9418388243152,12.985572686534626,1.519699047230172,7.9830953426734546,4.933291963206706,182.0111764791669
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-1,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,1,4,90,237.20839238268243,316.3983712343197,0.52232,27.0,completed,[],328.9404536411766,12.985573131719141,1.5196994225422302,7.953366802718216,4.93317981142989,182.1927666081082
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-2,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,2,0,0,237.2307123826824,316.3760354600318,0.54464,27.0,completed,[],341.23899184376074,12.989932003187329,2.5690050653478695,1.4595289601878085,4.933565854443474,0.21438410259463686
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-2,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,2,4,0,237.2307123826824,316.3760354600318,0.54464,27.0,completed,[],328.9096314131203,12.984133267362138,1.520168790532901,7.984769869501775,4.9335654817317245,181.96000307108088
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-2,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,2,4,90,237.2307123826824,316.3760354600318,0.54464,27.0,completed,[],328.90816678330526,12.984133712503255,1.5201691657787144,7.955067650988947,4.9334533234958595,182.1410316650316
b530-n40-ogive-D12-3f-s53p6538-guard-1,530,40,ogive,D12-5,3,53.65384615384615,guard,1,0,0,222.40839238268242,319.25184440768965,0.52232,27.0,completed,[],184.93883255565245,12.748587741848564,2.770369390291321,1.1753165279233497,4.933292324840222,0.08930801192981193
b530-n40-ogive-D12-3f-s53p6538-guard-1,530,40,ogive,D12-5,3,53.65384615384615,guard,1,4,0,222.40839238268242,319.25184440768965,0.52232,27.0,completed,[],177.6375419250627,12.742458698166766,1.9291995698065725,6.719763524250887,4.933292098216217,95.42416391021037
b530-n40-ogive-D12-3f-s53p6538-guard-1,530,40,ogive,D12-5,3,53.65384615384615,guard,1,4,90,222.40839238268242,319.25184440768965,0.52232,27.0,completed,[],177.6310549013699,12.742459194061896,1.931249986330844,6.705238476294217,4.933179772675078,95.4892960663559
b530-n40-ogive-D12-3f-s53p6538-guard-2,530,40,ogive,D12-5,3,53.65384615384615,guard,2,0,0,222.43071238268243,319.2277361309605,0.54464,27.0,completed,[],184.88127846768907,12.7470739986764,2.714791535581124,1.1848957590216151,4.933565844705688,0.0891986236668902
b530-n40-ogive-D12-3f-s53p6538-guard-2,530,40,ogive,D12-5,3,53.65384615384615,guard,2,4,0,222.43071238268243,319.2277361309605,0.54464,27.0,completed,[],177.58585354132896,12.740931419822312,1.9237560993731484,6.717643380895394,4.933565620167604,95.40362701286935
b530-n40-ogive-D12-3f-s53p6538-guard-2,530,40,ogive,D12-5,3,53.65384615384615,guard,2,4,90,222.43071238268243,319.2277361309605,0.54464,27.0,completed,[],177.57376177854198,12.740931887611625,1.931747880112754,6.70760691852977,4.933453288242094,95.43678870011304
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-1,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,1,0,0,222.40839238268242,319.25184440768965,0.52232,27.0,completed,[],184.9595878545558,12.748594117527173,2.7933407169360414,1.171020284150657,4.933292323148465,0.08936009018715255
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-1,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,1,4,0,222.40839238268242,319.25184440768965,0.52232,27.0,completed,[],177.65561073092368,12.742467663496011,1.931250030731928,6.721119487848339,4.93329209584209,95.42453276578578
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-1,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,1,4,90,222.40839238268242,319.25184440768965,0.52232,27.0,completed,[],177.65104932338411,12.742468169058572,1.9312504691537375,6.705049969494643,4.933179770328592,95.50067289523439
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-2,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,2,0,0,222.43071238268243,319.2277361309605,0.54464,27.0,completed,[],184.93440632031397,12.747090134403217,2.778547364940384,1.1738998244333056,4.93356584059852,0.08934621742713854
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-2,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,2,4,0,222.43071238268243,319.2277361309605,0.54464,27.0,completed,[],177.6294954607676,12.740954185329823,1.9317486686570597,6.723159812117795,4.933565614378141,95.389858223429
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-2,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,2,4,90,222.43071238268243,319.2277361309605,0.54464,27.0,completed,[],177.62493281345962,12.74095469083978,1.9317491069943602,6.707095258808443,4.933453282476638,95.46599054112511
b530-n40-ogive-E12-3f-s53p6538-guard-1,530,40,ogive,E12-6,3,53.65384615384615,guard,1,0,0,238.70839238268243,331.0463393898396,0.52232,27.0,completed,[],336.9119374725981,12.894882537877841,2.818053848748091,1.0168370501752808,4.951640087475514,0.21221608885372173
b530-n40-ogive-E12-3f-s53p6538-guard-1,530,40,ogive,E12-6,3,53.65384615384615,guard,1,4,0,238.70839238268243,331.0463393898396,0.52232,27.0,completed,[],324.75041332317795,12.889101620039714,1.646540338999194,7.903725376349802,4.951639643581899,178.53354957333167
b530-n40-ogive-E12-3f-s53p6538-guard-1,530,40,ogive,E12-6,3,53.65384615384615,guard,1,4,90,238.70839238268243,331.0463393898396,0.52232,27.0,completed,[],324.7463505573389,12.889102064638394,1.6485992562836773,7.875963753940414,4.951527069883695,178.69760214971498
b530-n40-ogive-E12-3f-s53p6538-guard-2,530,40,ogive,E12-6,3,53.65384615384615,guard,2,0,0,238.7307123826824,331.02277445242953,0.54464,27.0,completed,[],336.7977455355909,12.893451014456755,2.8186227781720805,1.0030033324838685,4.951912512909212,0.21233391058781864
b530-n40-ogive-E12-3f-s53p6538-guard-2,530,40,ogive,E12-6,3,53.65384615384615,guard,2,4,0,238.7307123826824,331.02277445242953,0.54464,27.0,completed,[],324.6452537123806,12.887668149264261,1.6410668254551437,7.89855267958302,4.9519121603869,178.48285501632472
b530-n40-ogive-E12-3f-s53p6538-guard-2,530,40,ogive,E12-6,3,53.65384615384615,guard,2,4,90,238.7307123826824,331.02277445242953,0.54464,27.0,completed,[],324.6329451807645,12.88766857007365,1.6490917413227186,7.875309856982876,4.951799580290317,178.5999590053259
b530-n40-ogive-E12-3f-s53p6538-guard-mass-only-1,530,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,1,0,0,238.70839238268243,331.0463393898396,0.52232,27.0,completed,[],336.9663406058843,12.894888495801776,2.8180538492996354,1.0247633800988647,4.951640085422289,0.21211847900307196
b530-n40-ogive-E12-3f-s53p6538-guard-mass-only-1,530,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,1,4,0,238.70839238268243,331.0463393898396,0.52232,27.0,completed,[],324.80002881956784,12.889110003316874,1.6485992602484345,7.906748698717218,4.951639727653692,178.5482274992796
b530-n40-ogive-E12-3f-s53p6538-guard-mass-only-1,530,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,1,4,90,238.70839238268243,331.0463393898396,0.52232,27.0,completed,[],324.7986829227704,12.88911045609824,1.6485997024650985,7.877546047056571,4.951527063675286,178.72756775552546
b530-n40-ogive-E12-3f-s53p6538-guard-mass-only-2,530,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,2,0,0,238.7307123826824,331.02277445242953,0.54464,27.0,completed,[],336.9369043670109,12.89346609890842,2.818622779568353,1.023281409340866,4.95191258907947,0.2121106326633269
b530-n40-ogive-E12-3f-s53p6538-guard-mass-only-2,530,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,2,4,0,238.7307123826824,331.02277445242953,0.54464,27.0,completed,[],324.7681927525704,12.887689444439197,1.6490924332938037,7.9085421597205565,4.951912145505776,178.49723522555027
b530-n40-ogive-E12-3f-s53p6538-guard-mass-only-2,530,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,2,4,90,238.7307123826824,331.02277445242953,0.54464,27.0,completed,[],324.7668313412663,12.887689897176568,1.6490928754329628,7.879332464471482,4.951799565393124,178.67664137869127
